,date,location,price,product,unit_quantity,unit,category
377,2023-09-01,Canada,4.62,Potatoes,4.54,kilograms,Veg_Fruits
378,2023-01-01,Canada,4.59,Potatoes,1.0,kilogram,Veg_Fruits
379,2023-02-01,Canada,4.76,Potatoes,1.0,kilogram,Veg_Fruits
380,2023-03-01,Canada,4.81,Potatoes,1.0,kilogram,Veg_Fruits
381,2023-04-01,Canada,5.13,Potatoes,1.0,kilogram,Veg_Fruits
382,2023-05-01,Canada,5.21,Potatoes,1.0,kilogram,Veg_Fruits
383,2023-06-01,Canada,5.27,Potatoes,1.0,kilogram,Veg_Fruits
384,2023-07-01,Canada,5.29,Potatoes,1.0,kilogram,Veg_Fruits
385,2023-08-01,Canada,5.17,Potatoes,1.0,kilogram,Veg_Fruits
386,2023-09-01,Canada,4.99,Potatoes,1.0,kilogram,Veg_Fruits
387,2023-01-01,Canada,4.06,Sweet potatoes,1.0,kilogram,Veg_Fruits
388,2023-02-01,Canada,3.99,Sweet potatoes,1.0,kilogram,Veg_Fruits
389,2023-03-01,Canada,3.96,Sweet potatoes,1.0,kilogram,Veg_Fruits
390,2023-04-01,Canada,3.5,Sweet potatoes,1.0,kilogram,Veg_Fruits
391,2023-05-01,Canada,4.49,Sweet potatoes,1.0,kilogram,Veg_Fruits
392,2023-06-01,Canada,4.52,Sweet potatoes,1.0,kilogram,Veg_Fruits
393,2023-07-01,Canada,4.59,Sweet potatoes,1.0,kilogram,Veg_Fruits
394,2023-08-01,Canada,4.63,Sweet potatoes,1.0,kilogram,Veg_Fruits
395,2023-09-01,Canada,4.03,Sweet potatoes,1.0,kilogram,Veg_Fruits
396,2023-01-01,Canada,6.85,Tomatoes,1.0,kilogram,Others
397,2023-02-01,Canada,5.85,Tomatoes,1.0,kilogram,Others
398,2023-03-01,Canada,5.25,Tomatoes,1.0,kilogram,Others
399,2023-04-01,Canada,4.7,Tomatoes,1.0,kilogram,Others
400,2023-05-01,Canada,4.23,Tomatoes,1.0,kilogram,Others
401,2023-06-01,Canada,4.55,Tomatoes,1.0,kilogram,Others
402,2023-07-01,Canada,4.66,Tomatoes,1.0,kilogram,Others
403,2023-08-01,Canada,4.36,Tomatoes,1.0,kilogram,Others
404,2023-09-01,Canada,4.27,Tomatoes,1.0,kilogram,Others
405,2023-01-01,Canada,2.59,Cabbage,1.0,kilogram,Veg_Fruits
406,2023-02-01,Canada,2.64,Cabbage,1.0,kilogram,Veg_Fruits
407,2023-03-01,Canada,2.61,Cabbage,1.0,kilogram,Veg_Fruits
408,2023-04-01,Canada,2.87,Cabbage,1.0,kilogram,Veg_Fruits
409,2023-05-01,Canada,3.03,Cabbage,1.0,kilogram,Veg_Fruits
410,2023-06-01,Canada,3.02,Cabbage,1.0,kilogram,Veg_Fruits
411,2023-07-01,Canada,2.9,Cabbage,1.0,kilogram,Veg_Fruits
412,2023-08-01,Canada,2.63,Cabbage,1.0,kilogram,Veg_Fruits
413,2023-09-01,Canada,2.31,Cabbage,1.0,kilogram,Veg_Fruits
414,2023-01-01,Canada,3.54,Carrots,1.36,kilograms,Veg_Fruits
415,2023-02-01,Canada,3.74,Carrots,1.36,kilograms,Veg_Fruits
416,2023-03-01,Canada,4.06,Carrots,1.36,kilograms,Veg_Fruits
417,2023-04-01,Canada,4.16,Carrots,1.36,kilograms,Veg_Fruits
418,2023-05-01,Canada,4.3,Carrots,1.36,kilograms,Veg_Fruits
419,2023-06-01,Canada,4.46,Carrots,1.36,kilograms,Veg_Fruits
420,2023-07-01,Canada,4.24,Carrots,1.36,kilograms,Veg_Fruits
421,2023-08-01,Canada,3.92,Carrots,1.36,kilograms,Veg_Fruits
422,2023-09-01,Canada,3.78,Carrots,1.36,kilograms,Veg_Fruits
423,2023-01-01,Canada,5.24,Onions,1.0,kilogram,Veg_Fruits
424,2023-02-01,Canada,5.41,Onions,1.0,kilogram,Veg_Fruits
425,2023-03-01,Canada,5.3,Onions,1.0,kilogram,Veg_Fruits
426,2023-04-01,Canada,5.29,Onions,1.0,kilogram,Veg_Fruits
427,2023-05-01,Canada,5.27,Onions,1.0,kilogram,Veg_Fruits
428,2023-06-01,Canada,5.29,Onions,1.0,kilogram,Veg_Fruits
429,2023-07-01,Canada,5.42,Onions,1.0,kilogram,Veg_Fruits
430,2023-08-01,Canada,5.42,Onions,1.0,kilogram,Veg_Fruits
431,2023-09-01,Canada,5.42,Onions,1.0,kilogram,Veg_Fruits
432,2023-01-01,Canada,4.22,Onions,1.36,kilograms,Veg_Fruits
433,2023-02-01,Canada,4.37,Onions,1.36,kilograms,Veg_Fruits
434,2023-03-01,Canada,4.19,Onions,1.36,kilograms,Veg_Fruits
435,2023-04-01,Canada,4.3,Onions,1.36,kilograms,Veg_Fruits
436,2023-05-01,Canada,4.46,Onions,1.36,kilograms,Veg_Fruits
437,2023-06-01,Canada,4.63,Onions,1.36,kilograms,Veg_Fruits
438,2023-07-01,Canada,4.71,Onions,1.36,kilograms,Veg_Fruits
439,2023-08-01,Canada,4.75,Onions,1.36,kilograms,Veg_Fruits
440,2023-09-01,Canada,4.57,Onions,1.36,kilograms,Veg_Fruits
441,2023-01-01,Canada,4.22,Celery,1.0,each,Veg_Fruits
442,2023-02-01,Canada,4.02,Celery,1.0,each,Veg_Fruits
443,2023-03-01,Canada,3.63,Celery,1.0,each,Veg_Fruits
444,2023-04-01,Canada,3.53,Celery,1.0,each,Veg_Fruits
445,2023-05-01,Canada,3.7,Celery,1.0,each,Veg_Fruits
446,2023-06-01,Canada,4.1,Celery,1.0,each,Veg_Fruits
447,2023-07-01,Canada,3.7,Celery,1.0,each,Veg_Fruits
448,2023-08-01,Canada,2.82,Celery,1.0,each,Veg_Fruits
449,2023-09-01,Canada,2.62,Celery,1.0,each,Veg_Fruits
450,2023-01-01,Canada,2.01,Cucumber,1.0,each,Veg_Fruits
451,2023-02-01,Canada,2.37,Cucumber,1.0,each,Veg_Fruits
452,2023-03-01,Canada,1.77,Cucumber,1.0,each,Veg_Fruits
453,2023-04-01,Canada,1.53,Cucumber,1.0,each,Veg_Fruits
454,2023-05-01,Canada,1.39,Cucumber,1.0,each,Veg_Fruits
455,2023-06-01,Canada,1.37,Cucumber,1.0,each,Veg_Fruits
456,2023-07-01,Canada,1.45,Cucumber,1.0,each,Veg_Fruits
457,2023-08-01,Canada,1.42,Cucumber,1.0,each,Veg_Fruits
458,2023-09-01,Canada,1.65,Cucumber,1.0,each,Veg_Fruits
459,2023-01-01,Canada,2.31,Mushrooms,227.0,grams,Veg_Fruits
460,2023-02-01,Canada,2.55,Mushrooms,227.0,grams,Veg_Fruits
461,2023-03-01,Canada,2.23,Mushrooms,227.0,grams,Veg_Fruits
462,2023-04-01,Canada,2.46,Mushrooms,227.0,grams,Veg_Fruits
463,2023-05-01,Canada,2.36,Mushrooms,227.0,grams,Veg_Fruits
464,2023-06-01,Canada,2.45,Mushrooms,227.0,grams,Veg_Fruits
465,2023-07-01,Canada,2.46,Mushrooms,227.0,grams,Veg_Fruits
466,2023-08-01,Canada,2.49,Mushrooms,227.0,grams,Veg_Fruits
467,2023-09-01,Canada,2.13,Mushrooms,227.0,grams,Veg_Fruits
468,2023-01-01,Canada,3.42,Iceberg lettuce,1.0,each,Veg_Fruits
469,2023-02-01,Canada,3.01,Iceberg lettuce,1.0,each,Veg_Fruits
470,2023-03-01,Canada,2.92,Iceberg lettuce,1.0,each,Veg_Fruits
471,2023-04-01,Canada,3.18,Iceberg lettuce,1.0,each,Veg_Fruits
472,2023-05-01,Canada,3.36,Iceberg lettuce,1.0,each,Veg_Fruits
473,2023-06-01,Canada,2.72,Iceberg lettuce,1.0,each,Veg_Fruits
474,2023-07-01,Canada,2.48,Iceberg lettuce,1.0,each,Veg_Fruits
475,2023-08-01,Canada,2.91,Iceberg lettuce,1.0,each,Veg_Fruits
476,2023-09-01,Canada,2.72,Iceberg lettuce,1.0,each,Veg_Fruits
477,2023-01-01,Canada,4.11,Romaine lettuce,1.0,each,Veg_Fruits
478,2023-02-01,Canada,3.58,Romaine lettuce,1.0,each,Veg_Fruits
479,2023-03-01,Canada,3.29,Romaine lettuce,1.0,each,Veg_Fruits
480,2023-04-01,Canada,3.4,Romaine lettuce,1.0,each,Veg_Fruits
481,2023-05-01,Canada,3.54,Romaine lettuce,1.0,each,Veg_Fruits
482,2023-06-01,Canada,2.8,Romaine lettuce,1.0,each,Veg_Fruits
483,2023-07-01,Canada,2.3,Romaine lettuce,1.0,each,Veg_Fruits
484,2023-08-01,Canada,2.3,Romaine lettuce,1.0,each,Veg_Fruits
485,2023-09-01,Canada,2.5,Romaine lettuce,1.0,each,Veg_Fruits
486,2023-01-01,Canada,3.28,Broccoli,1.0,each,Veg_Fruits
487,2023-02-01,Canada,3.11,Broccoli,1.0,each,Veg_Fruits
488,2023-03-01,Canada,2.83,Broccoli,1.0,each,Veg_Fruits
489,2023-04-01,Canada,2.94,Broccoli,1.0,each,Veg_Fruits
490,2023-05-01,Canada,3.18,Broccoli,1.0,each,Veg_Fruits
491,2023-06-01,Canada,3.05,Broccoli,1.0,each,Veg_Fruits
492,2023-07-01,Canada,2.56,Broccoli,1.0,each,Veg_Fruits
493,2023-08-01,Canada,2.55,Broccoli,1.0,each,Veg_Fruits
494,2023-09-01,Canada,2.29,Broccoli,1.0,each,Veg_Fruits
495,2023-01-01,Canada,8.98,Peppers,1.0,kilogram,Veg_Fruits
496,2023-02-01,Canada,8.83,Peppers,1.0,kilogram,Veg_Fruits
497,2023-03-01,Canada,8.29,Peppers,1.0,kilogram,Veg_Fruits
498,2023-04-01,Canada,8.47,Peppers,1.0,kilogram,Veg_Fruits
499,2023-05-01,Canada,8.11,Peppers,1.0,kilogram,Veg_Fruits
500,2023-06-01,Canada,7.97,Peppers,1.0,kilogram,Veg_Fruits
501,2023-07-01,Canada,7.69,Peppers,1.0,kilogram,Veg_Fruits
502,2023-08-01,Canada,6.08,Peppers,1.0,kilogram,Veg_Fruits
503,2023-09-01,Canada,5.89,Peppers,1.0,kilogram,Veg_Fruits
504,2023-01-01,Canada,4.48,Squash,1.0,kilogram,Veg_Fruits
505,2023-02-01,Canada,4.75,Squash,1.0,kilogram,Veg_Fruits
506,2023-03-01,Canada,4.84,Squash,1.0,kilogram,Veg_Fruits
507,2023-04-01,Canada,4.98,Squash,1.0,kilogram,Veg_Fruits
508,2023-05-01,Canada,5.24,Squash,1.0,kilogram,Veg_Fruits
509,2023-06-01,Canada,5.44,Squash,1.0,kilogram,Veg_Fruits
510,2023-07-01,Canada,5.1,Squash,1.0,kilogram,Veg_Fruits
511,2023-08-01,Canada,4.65,Squash,1.0,kilogram,Veg_Fruits
512,2023-09-01,Canada,3.49,Squash,1.0,kilogram,Veg_Fruits
513,2023-01-01,Canada,4.49,Salad greens,142.0,grams,Veg_Fruits
514,2023-02-01,Canada,4.48,Salad greens,142.0,grams,Veg_Fruits
515,2023-03-01,Canada,4.59,Salad greens,142.0,grams,Veg_Fruits
516,2023-04-01,Canada,4.62,Salad greens,142.0,grams,Veg_Fruits
517,2023-05-01,Canada,4.68,Salad greens,142.0,grams,Veg_Fruits
518,2023-06-01,Canada,4.48,Salad greens,142.0,grams,Veg_Fruits
519,2023-07-01,Canada,4.42,Salad greens,142.0,grams,Veg_Fruits
520,2023-08-01,Canada,4.49,Salad greens,142.0,grams,Veg_Fruits
521,2023-09-01,Canada,4.41,Salad greens,142.0,grams,Veg_Fruits
522,2023-01-01,Canada,2.86,Frozen french fried potatoes,750.0,grams,Veg_Fruits
523,2023-02-01,Canada,2.99,Frozen french fried potatoes,750.0,grams,Veg_Fruits
524,2023-03-01,Canada,3.07,Frozen french fried potatoes,750.0,grams,Veg_Fruits
525,2023-04-01,Canada,3.09,Frozen french fried potatoes,750.0,grams,Veg_Fruits
526,2023-05-01,Canada,3.16,Frozen french fried potatoes,750.0,grams,Veg_Fruits
527,2023-06-01,Canada,3.2,Frozen french fried potatoes,750.0,grams,Veg_Fruits
528,2023-07-01,Canada,3.26,Frozen french fried potatoes,750.0,grams,Veg_Fruits
529,2023-08-01,Canada,3.28,Frozen french fried potatoes,750.0,grams,Veg_Fruits
530,2023-09-01,Canada,3.29,Frozen french fried potatoes,750.0,grams,Veg_Fruits
531,2023-01-01,Canada,3.58,Frozen green beans,750.0,grams,Frozen
532,2023-02-01,Canada,3.77,Frozen green beans,750.0,grams,Frozen
533,2023-03-01,Canada,3.94,Frozen green beans,750.0,grams,Frozen
534,2023-04-01,Canada,3.85,Frozen green beans,750.0,grams,Frozen
535,2023-05-01,Canada,3.95,Frozen green beans,750.0,grams,Frozen
536,2023-06-01,Canada,3.88,Frozen green beans,750.0,grams,Frozen
537,2023-07-01,Canada,3.9,Frozen green beans,750.0,grams,Frozen
538,2023-08-01,Canada,3.85,Frozen green beans,750.0,grams,Frozen
539,2023-09-01,Canada,3.85,Frozen green beans,750.0,grams,Frozen
540,2023-01-01,Canada,3.84,Frozen broccoli,500.0,grams,Veg_Fruits
541,2023-02-01,Canada,3.87,Frozen broccoli,500.0,grams,Veg_Fruits
542,2023-03-01,Canada,4.03,Frozen broccoli,500.0,grams,Veg_Fruits
543,2023-04-01,Canada,3.82,Frozen broccoli,500.0,grams,Veg_Fruits
544,2023-05-01,Canada,4.12,Frozen broccoli,500.0,grams,Veg_Fruits
545,2023-06-01,Canada,4.11,Frozen broccoli,500.0,grams,Veg_Fruits
546,2023-07-01,Canada,4.06,Frozen broccoli,500.0,grams,Veg_Fruits
547,2023-08-01,Canada,4.15,Frozen broccoli,500.0,grams,Veg_Fruits
548,2023-09-01,Canada,4.03,Frozen broccoli,500.0,grams,Veg_Fruits
549,2023-01-01,Canada,3.33,Frozen corn,750.0,grams,Frozen
550,2023-02-01,Canada,3.48,Frozen corn,750.0,grams,Frozen
551,2023-03-01,Canada,3.58,Frozen corn,750.0,grams,Frozen
552,2023-04-01,Canada,3.46,Frozen corn,750.0,grams,Frozen
553,2023-05-01,Canada,3.64,Frozen corn,750.0,grams,Frozen
554,2023-06-01,Canada,3.63,Frozen corn,750.0,grams,Frozen
555,2023-07-01,Canada,3.64,Frozen corn,750.0,grams,Frozen
556,2023-08-01,Canada,3.62,Frozen corn,750.0,grams,Frozen
557,2023-09-01,Canada,3.51,Frozen corn,750.0,grams,Frozen
558,2023-01-01,Canada,3.48,Frozen mixed vegetables,750.0,grams,Frozen
559,2023-02-01,Canada,3.65,Frozen mixed vegetables,750.0,grams,Frozen
560,2023-03-01,Canada,3.77,Frozen mixed vegetables,750.0,grams,Frozen
561,2023-04-01,Canada,3.64,Frozen mixed vegetables,750.0,grams,Frozen
562,2023-05-01,Canada,3.89,Frozen mixed vegetables,750.0,grams,Frozen
563,2023-06-01,Canada,3.91,Frozen mixed vegetables,750.0,grams,Frozen
564,2023-07-01,Canada,3.89,Frozen mixed vegetables,750.0,grams,Frozen
565,2023-08-01,Canada,3.86,Frozen mixed vegetables,750.0,grams,Frozen
566,2023-09-01,Canada,3.84,Frozen mixed vegetables,750.0,grams,Frozen
567,2023-01-01,Canada,3.33,Frozen peas,750.0,grams,Frozen
568,2023-02-01,Canada,3.48,Frozen peas,750.0,grams,Frozen
569,2023-03-01,Canada,3.57,Frozen peas,750.0,grams,Frozen
570,2023-04-01,Canada,3.47,Frozen peas,750.0,grams,Frozen
571,2023-05-01,Canada,3.56,Frozen peas,750.0,grams,Frozen
572,2023-06-01,Canada,3.55,Frozen peas,750.0,grams,Frozen
573,2023-07-01,Canada,3.58,Frozen peas,750.0,grams,Frozen
574,2023-08-01,Canada,3.66,Frozen peas,750.0,grams,Frozen
575,2023-09-01,Canada,3.51,Frozen peas,750.0,grams,Frozen
576,2023-01-01,Canada,4.81,Frozen pizza,390.0,grams,Frozen
577,2023-02-01,Canada,4.6,Frozen pizza,390.0,grams,Frozen
578,2023-03-01,Canada,4.73,Frozen pizza,390.0,grams,Frozen
579,2023-04-01,Canada,4.95,Frozen pizza,390.0,grams,Frozen
580,2023-05-01,Canada,4.77,Frozen pizza,390.0,grams,Frozen
581,2023-06-01,Canada,4.91,Frozen pizza,390.0,grams,Frozen
582,2023-07-01,Canada,4.82,Frozen pizza,390.0,grams,Frozen
583,2023-08-01,Canada,5.09,Frozen pizza,390.0,grams,Frozen
584,2023-09-01,Canada,4.73,Frozen pizza,390.0,grams,Frozen
585,2023-01-01,Canada,1.98,Frozen spinach,300.0,grams,Frozen
586,2023-02-01,Canada,2.19,Frozen spinach,300.0,grams,Frozen
587,2023-03-01,Canada,2.07,Frozen spinach,300.0,grams,Frozen
588,2023-04-01,Canada,2.15,Frozen spinach,300.0,grams,Frozen
589,2023-05-01,Canada,2.12,Frozen spinach,300.0,grams,Frozen
590,2023-06-01,Canada,1.99,Frozen spinach,300.0,grams,Frozen
591,2023-07-01,Canada,2.0,Frozen spinach,300.0,grams,Frozen
592,2023-08-01,Canada,2.01,Frozen spinach,300.0,grams,Frozen
593,2023-09-01,Canada,2.2,Frozen spinach,300.0,grams,Frozen
594,2023-01-01,Canada,5.3,Frozen strawberries,600.0,grams,Veg_Fruits
595,2023-02-01,Canada,5.36,Frozen strawberries,600.0,grams,Veg_Fruits
596,2023-03-01,Canada,5.25,Frozen strawberries,600.0,grams,Veg_Fruits
597,2023-04-01,Canada,5.17,Frozen strawberries,600.0,grams,Veg_Fruits
598,2023-05-01,Canada,5.09,Frozen strawberries,600.0,grams,Veg_Fruits
599,2023-06-01,Canada,4.81,Frozen strawberries,600.0,grams,Veg_Fruits
600,2023-07-01,Canada,5.16,Frozen strawberries,600.0,grams,Veg_Fruits
601,2023-08-01,Canada,5.21,Frozen strawberries,600.0,grams,Veg_Fruits
602,2023-09-01,Canada,4.96,Frozen strawberries,600.0,grams,Veg_Fruits
603,2023-01-01,Canada,3.65,White bread,675.0,grams,Grains
604,2023-02-01,Canada,3.55,White bread,675.0,grams,Grains
605,2023-03-01,Canada,3.64,White bread,675.0,grams,Grains
606,2023-04-01,Canada,3.56,White bread,675.0,grams,Grains
607,2023-05-01,Canada,3.59,White bread,675.0,grams,Grains
608,2023-06-01,Canada,3.74,White bread,675.0,grams,Grains
609,2023-07-01,Canada,3.58,White bread,675.0,grams,Grains
610,2023-08-01,Canada,3.53,White bread,675.0,grams,Grains
611,2023-09-01,Canada,3.54,White bread,675.0,grams,Grains
612,2023-01-01,Canada,3.84,Flatbread and pita,500.0,grams,Grains
613,2023-02-01,Canada,3.91,Flatbread and pita,500.0,grams,Grains
614,2023-03-01,Canada,3.79,Flatbread and pita,500.0,grams,Grains
615,2023-04-01,Canada,3.91,Flatbread and pita,500.0,grams,Grains
616,2023-05-01,Canada,3.93,Flatbread and pita,500.0,grams,Grains
617,2023-06-01,Canada,4.07,Flatbread and pita,500.0,grams,Grains
618,2023-07-01,Canada,4.16,Flatbread and pita,500.0,grams,Grains
619,2023-08-01,Canada,4.09,Flatbread and pita,500.0,grams,Grains
620,2023-09-01,Canada,4.18,Flatbread and pita,500.0,grams,Grains
621,2023-01-01,Canada,2.94,Crackers and crisp breads,200.0,grams,Grains
622,2023-02-01,Canada,2.95,Crackers and crisp breads,200.0,grams,Grains
623,2023-03-01,Canada,2.89,Crackers and crisp breads,200.0,grams,Grains
624,2023-04-01,Canada,2.89,Crackers and crisp breads,200.0,grams,Grains
625,2023-05-01,Canada,2.91,Crackers and crisp breads,200.0,grams,Grains
626,2023-06-01,Canada,2.93,Crackers and crisp breads,200.0,grams,Grains
627,2023-07-01,Canada,2.98,Crackers and crisp breads,200.0,grams,Grains
628,2023-08-01,Canada,2.97,Crackers and crisp breads,200.0,grams,Grains
629,2023-09-01,Canada,2.92,Crackers and crisp breads,200.0,grams,Grains
630,2023-01-01,Canada,3.14,Cookies and sweet biscuits,300.0,grams,Grains
631,2023-02-01,Canada,3.2,Cookies and sweet biscuits,300.0,grams,Grains
632,2023-03-01,Canada,3.27,Cookies and sweet biscuits,300.0,grams,Grains
633,2023-04-01,Canada,3.31,Cookies and sweet biscuits,300.0,grams,Grains
634,2023-05-01,Canada,3.29,Cookies and sweet biscuits,300.0,grams,Grains
635,2023-06-01,Canada,3.15,Cookies and sweet biscuits,300.0,grams,Grains
636,2023-07-01,Canada,3.31,Cookies and sweet biscuits,300.0,grams,Grains
637,2023-08-01,Canada,3.26,Cookies and sweet biscuits,300.0,grams,Grains
638,2023-09-01,Canada,3.21,Cookies and sweet biscuits,300.0,grams,Grains
639,2023-01-01,Canada,3.63,Dry or fresh pasta,500.0,grams,Grains
640,2023-02-01,Canada,3.67,Dry or fresh pasta,500.0,grams,Grains
641,2023-03-01,Canada,3.73,Dry or fresh pasta,500.0,grams,Grains
642,2023-04-01,Canada,3.55,Dry or fresh pasta,500.0,grams,Grains
643,2023-05-01,Canada,3.51,Dry or fresh pasta,500.0,grams,Grains
644,2023-06-01,Canada,3.2,Dry or fresh pasta,500.0,grams,Grains
645,2023-07-01,Canada,3.42,Dry or fresh pasta,500.0,grams,Grains
646,2023-08-01,Canada,3.37,Dry or fresh pasta,500.0,grams,Grains
647,2023-09-01,Canada,3.33,Dry or fresh pasta,500.0,grams,Grains
648,2023-01-01,Canada,5.71,Brown rice,900.0,grams,Grains
649,2023-02-01,Canada,5.94,Brown rice,900.0,grams,Grains
650,2023-03-01,Canada,6.03,Brown rice,900.0,grams,Grains
651,2023-04-01,Canada,5.92,Brown rice,900.0,grams,Grains
652,2023-05-01,Canada,5.97,Brown rice,900.0,grams,Grains
653,2023-06-01,Canada,6.04,Brown rice,900.0,grams,Grains
654,2023-07-01,Canada,6.06,Brown rice,900.0,grams,Grains
655,2023-08-01,Canada,6.12,Brown rice,900.0,grams,Grains
656,2023-09-01,Canada,6.06,Brown rice,900.0,grams,Grains
657,2023-01-01,Canada,9.78,White rice,2.0,kilograms,Grains
658,2023-02-01,Canada,9.55,White rice,2.0,kilograms,Grains
659,2023-03-01,Canada,9.71,White rice,2.0,kilograms,Grains
660,2023-04-01,Canada,9.47,White rice,2.0,kilograms,Grains
661,2023-05-01,Canada,9.95,White rice,2.0,kilograms,Grains
662,2023-06-01,Canada,9.6,White rice,2.0,kilograms,Grains
663,2023-07-01,Canada,9.69,White rice,2.0,kilograms,Grains
664,2023-08-01,Canada,9.67,White rice,2.0,kilograms,Grains
665,2023-09-01,Canada,9.84,White rice,2.0,kilograms,Grains
666,2023-01-01,Canada,4.04,Cereal,400.0,grams,Grains
667,2023-02-01,Canada,4.09,Cereal,400.0,grams,Grains
668,2023-03-01,Canada,4.1,Cereal,400.0,grams,Grains
669,2023-04-01,Canada,4.17,Cereal,400.0,grams,Grains
670,2023-05-01,Canada,4.22,Cereal,400.0,grams,Grains
671,2023-06-01,Canada,4.21,Cereal,400.0,grams,Grains
672,2023-07-01,Canada,4.27,Cereal,400.0,grams,Grains
673,2023-08-01,Canada,4.19,Cereal,400.0,grams,Grains
674,2023-09-01,Canada,4.09,Cereal,400.0,grams,Grains
675,2023-01-01,Canada,5.75,Wheat flour,2.5,kilograms,Grains
676,2023-02-01,Canada,5.73,Wheat flour,2.5,kilograms,Grains
677,2023-03-01,Canada,5.69,Wheat flour,2.5,kilograms,Grains
678,2023-04-01,Canada,5.59,Wheat flour,2.5,kilograms,Grains
679,2023-05-01,Canada,5.77,Wheat flour,2.5,kilograms,Grains
680,2023-06-01,Canada,5.69,Wheat flour,2.5,kilograms,Grains
681,2023-07-01,Canada,5.79,Wheat flour,2.5,kilograms,Grains
682,2023-08-01,Canada,5.63,Wheat flour,2.5,kilograms,Grains
683,2023-09-01,Canada,5.58,Wheat flour,2.5,kilograms,Grains
684,2023-01-01,Canada,2.93,White sugar,2.0,kilograms,Condiments
685,2023-02-01,Canada,2.99,White sugar,2.0,kilograms,Condiments
686,2023-03-01,Canada,2.44,White sugar,2.0,kilograms,Condiments
687,2023-04-01,Canada,2.59,White sugar,2.0,kilograms,Condiments
688,2023-05-01,Canada,2.93,White sugar,2.0,kilograms,Condiments
689,2023-06-01,Canada,2.79,White sugar,2.0,kilograms,Condiments
690,2023-07-01,Canada,2.89,White sugar,2.0,kilograms,Condiments
691,2023-08-01,Canada,2.97,White sugar,2.0,kilograms,Condiments
692,2023-09-01,Canada,2.45,White sugar,2.0,kilograms,Condiments
693,2023-01-01,Canada,3.25,Apple juice,2.0,litres,Beverages
694,2023-02-01,Canada,3.38,Apple juice,2.0,litres,Beverages
695,2023-03-01,Canada,3.7,Apple juice,2.0,litres,Beverages
696,2023-04-01,Canada,3.72,Apple juice,2.0,litres,Beverages
697,2023-05-01,Canada,3.73,Apple juice,2.0,litres,Beverages
698,2023-06-01,Canada,3.88,Apple juice,2.0,litres,Beverages
699,2023-07-01,Canada,3.8,Apple juice,2.0,litres,Beverages
700,2023-08-01,Canada,3.69,Apple juice,2.0,litres,Beverages
701,2023-09-01,Canada,3.82,Apple juice,2.0,litres,Beverages
702,2023-01-01,Canada,4.0,Orange juice,2.0,litres,Beverages
703,2023-02-01,Canada,4.23,Orange juice,2.0,litres,Beverages
704,2023-03-01,Canada,4.57,Orange juice,2.0,litres,Beverages
705,2023-04-01,Canada,4.44,Orange juice,2.0,litres,Beverages
706,2023-05-01,Canada,4.64,Orange juice,2.0,litres,Beverages
707,2023-06-01,Canada,4.73,Orange juice,2.0,litres,Beverages
708,2023-07-01,Canada,4.73,Orange juice,2.0,litres,Beverages
709,2023-08-01,Canada,4.65,Orange juice,2.0,litres,Beverages
710,2023-09-01,Canada,4.84,Orange juice,2.0,litres,Beverages
711,2023-01-01,Canada,6.4,Roasted or ground coffee,340.0,grams,Beverages
712,2023-02-01,Canada,6.58,Roasted or ground coffee,340.0,grams,Beverages
713,2023-03-01,Canada,6.3,Roasted or ground coffee,340.0,grams,Beverages
714,2023-04-01,Canada,6.38,Roasted or ground coffee,340.0,grams,Beverages
715,2023-05-01,Canada,6.62,Roasted or ground coffee,340.0,grams,Beverages
716,2023-06-01,Canada,6.74,Roasted or ground coffee,340.0,grams,Beverages
717,2023-07-01,Canada,6.75,Roasted or ground coffee,340.0,grams,Beverages
718,2023-08-01,Canada,6.71,Roasted or ground coffee,340.0,grams,Beverages
719,2023-09-01,Canada,6.57,Roasted or ground coffee,340.0,grams,Beverages
720,2023-01-01,Canada,4.27,Tea ,20.0,bags,Beverages
721,2023-02-01,Canada,4.32,Tea ,20.0,bags,Beverages
722,2023-03-01,Canada,4.31,Tea ,20.0,bags,Beverages
723,2023-04-01,Canada,4.35,Tea ,20.0,bags,Beverages
724,2023-05-01,Canada,4.37,Tea ,20.0,bags,Beverages
725,2023-06-01,Canada,4.3,Tea ,20.0,bags,Beverages
726,2023-07-01,Canada,4.6,Tea ,20.0,bags,Beverages
727,2023-08-01,Canada,4.54,Tea ,20.0,bags,Beverages
728,2023-09-01,Canada,4.47,Tea ,20.0,bags,Beverages
729,2023-01-01,Canada,4.09,Ketchup,1.0,litre,Condiments
730,2023-02-01,Canada,4.26,Ketchup,1.0,litre,Condiments
731,2023-03-01,Canada,4.48,Ketchup,1.0,litre,Condiments
732,2023-04-01,Canada,4.43,Ketchup,1.0,litre,Condiments
733,2023-05-01,Canada,4.43,Ketchup,1.0,litre,Condiments
734,2023-06-01,Canada,4.52,Ketchup,1.0,litre,Condiments
735,2023-07-01,Canada,4.32,Ketchup,1.0,litre,Condiments
736,2023-08-01,Canada,4.5,Ketchup,1.0,litre,Condiments
737,2023-09-01,Canada,4.55,Ketchup,1.0,litre,Condiments
738,2023-01-01,Canada,11.38,Vegetable oil,3.0,litres,Oils
739,2023-02-01,Canada,11.33,Vegetable oil,3.0,litres,Oils
740,2023-03-01,Canada,11.35,Vegetable oil,3.0,litres,Oils
741,2023-04-01,Canada,11.26,Vegetable oil,3.0,litres,Oils
742,2023-05-01,Canada,11.76,Vegetable oil,3.0,litres,Oils
